AQI,AQI_Class,hour,fog_impact_index,o_glcm_energy,o_glcm_contrast,o_glcm_homogenity,o_glcm_entropy,glcm_energy_delta,glcm_contrast_delta,glcm_homogenity_delta,glcm_entropy_delta,airligh_r,airlight_g,airlight_b,o_r_mean,o_r_variance,o_r_skewness,o_g_mean,o_g_variance,o_g_skewness,o_b_mean,o_b_variance,o_b_skewness,o_r2g,o_r2b,o_g2b,d_r_mean,d_r_variance,d_r_skewness,d_g_mean,d_g_variance,d_g_skewness,d_b_mean,d_b_variance,d_b_skewness
102,c_Unhealthy_for_Sensitive_Groups,8:30,0.933922,0.000748099,3865.52,0.190782,7.89959,0.000145179,-2764.56,0.0100837,-0.235537,182.06,163.48,143.8,86.5971,1634.19,1.02499,126.033,1304.37,-0.719743,175.49,1657.96,-2.13391,0.690959,0.49779,0.720433,41.3573,3025.51,2.21313,102.806,1814.55,0.849947,184.526,3164.66,-1.035
102,c_Unhealthy_for_Sensitive_Groups,8:30,0.94534,0.000758767,3822,0.189662,7.93573,0.000174397,-2816.18,0.0138228,-0.302828,174.62,163.54,149.32,87.4877,1673.89,1.08958,126.981,1289.06,-0.627508,175.793,1574.22,-2.12882,0.692649,0.501914,0.724631,40.5238,3061.4,2.33527,105.559,1856.58,0.85056,189.312,3171.65,-1.1539
102,c_Unhealthy_for_Sensitive_Groups,8:30,0.872466,0.000719148,3789.03,0.188113,8.00438,0.000410204,-3070.56,0.0250187,-0.572584,180.78,182.96,177.12,89.1602,1784.01,1.1566,128.08,1298.7,-0.483397,176.109,1548.35,-2.11011,0.699801,0.510582,0.729611,36.5552,2877.44,2.61661,98.9835,1582.68,1.36723,182.572,2704.56,-1.25351
102,c_Unhealthy_for_Sensitive_Groups,8:30,0.970023,0.00051423,3352.01,0.187586,8.31224,0.000384458,-2654.26,0.0446895,-0.677355,187.46,177.84,164.2,101.139,1662.13,1.60647,137.902,873.911,1.09778,181.47,876.672,-1.79715,0.736271,0.56096,0.761893,47.1807,4199.94,1.9056,106.522,1827.12,1.72959,183.496,2328.85,-1.18625
102,c_Unhealthy_for_Sensitive_Groups,8:30,1.00217,0.000558991,3424.74,0.186384,8.27971,0.000227085,-2489.62,0.032413,-0.427236,179.04,160.98,141.6,101.335,1781.56,1.57222,138.076,899.687,1.15207,181.585,858.703,-1.76479,0.736753,0.561608,0.762274,54.8977,5041.4,1.57773,116.391,2183.74,1.25111,193.582,2718.74,-1.05952
102,c_Unhealthy_for_Sensitive_Groups,8:30,1.0077,0.000524492,3462.47,0.186204,8.2612,0.000198884,-2480.61,0.0244248,-0.348923,182.06,160.08,137.04,100.492,1842.26,1.55986,137.026,928.462,1.20514,181.282,785.575,-1.68732,0.736441,0.558018,0.757724,56.0548,5233.67,1.5443,113.793,2292.26,1.33909,190.477,2637.65,-0.925763
102,c_Unhealthy_for_Sensitive_Groups,8:30,0.718544,0.000640676,3514.59,0.187683,8.08891,0.00127293,-3176.4,0.0662373,-1.18699,216.12,230.36,233.02,98.3633,1910.53,1.62406,135.033,964.858,1.36376,180.557,726.87,-1.52547,0.731493,0.548589,0.749958,36.3304,3319.26,2.31162,91.7347,1469.01,2.5272,165.806,1284.38,-1.39307
102,c_Unhealthy_for_Sensitive_Groups,8:30,0.713224,0.000650857,3501.11,0.18684,8.12238,0.00121897,-3162.82,0.0546279,-1.12661,214.9,231.8,230.86,98.1623,2053.88,1.57307,134.487,1031.52,1.40145,179.634,640.092,-1.43471,0.732965,0.550306,0.750794,36.824,3573.42,2.25255,89.8913,1614.17,2.47165,164.519,1185.18,-1.38176
102,c_Unhealthy_for_Sensitive_Groups,8:30,0.736722,0.000597883,3419.9,0.186017,8.2427,0.00116567,-3078.63,0.0552852,-1.17352,211.8,228.92,228.4,100.91,2276.26,1.47766,136.403,1133.54,1.3451,179.882,664.899,-1.50679,0.742777,0.564693,0.760245,40.604,4125.03,2.0693,93.0008,1878.08,2.26712,166.06,1285.66,-1.37469
102,c_Unhealthy_for_Sensitive_Groups,8:30,0.71092,0.000669441,3515.07,0.187553,8.17477,0.00130867,-3186.32,0.0561665,-1.23275,215.6,228.8,228.14,98.2298,2243.63,1.4977,134.212,1103.17,1.41909,179.088,586.225,-1.22327,0.734798,0.552302,0.751638,38.3052,3923.61,2.1499,90.8316,1793.13,2.35058,162.854,1159.09,-1.32547
103,c_Unhealthy_for_Sensitive_Groups,14:30,0.87147,0.00189,1155.3,0.20545,7.63709,-0.00054856,-572.864,0.025842,0.0964778,218.52,226.84,223.42,154.593,1037.84,-0.923178,179.291,1288.67,-1.4105,204.761,2011.35,-1.66847,0.863467,0.756834,0.876505,62.6566,2229,1.22276,129.293,1657.77,0.385618,203.733,3239.42,-1.15602
103,c_Unhealthy_for_Sensitive_Groups,14:30,0.923604,0.00113831,1527.94,0.201928,7.90496,-9.24696e-05,-754.326,0.0256238,-0.0191922,245.38,226.08,210.24,154.683,806.162,-0.259137,181.746,830.858,-1.50031,210.95,1335.57,-2.14144,0.852494,0.735191,0.8624,66.3694,3292.01,1.36109,120.734,1662.18,0.949928,176.771,1890.03,-0.660142
103,c_Unhealthy_for_Sensitive_Groups,14:30,0.908224,0.000988839,1580.75,0.201974,7.9091,-3.59817e-06,-991.359,0.0299026,-0.181262,240,245.54,243.88,153.575,748.99,0.0242552,181.076,731.086,-1.33775,211.695,1161.04,-2.1823,0.849378,0.72737,0.856355,52.3968,2606.49,1.61733,114.527,1139.56,1.17196,192.536,1780.09,-1.20062
103,c_Unhealthy_for_Sensitive_Groups,14:30,0.917775,0.000990366,1671.35,0.20217,7.88597,-9.60769e-05,-1036.93,0.0241822,-0.0949343,236.7,241.24,238.36,152.315,712.911,0.216955,180.462,646.904,-1.24632,212.003,1016.15,-2.28056,0.845148,0.720299,0.852276,52.157,2648.42,1.65035,115.068,1122.7,1.2714,195.178,1674.41,-1.20187
103,c_Unhealthy_for_Sensitive_Groups,14:30,0.927305,0.00128844,1749.63,0.20611,7.76604,-0.000262863,-1014.55,0.0194734,0.013714,238.64,232.7,224.2,150.665,707.11,0.253421,179.527,606.226,-1.25455,212.107,949.695,-2.3961,0.84035,0.712208,0.847514,54.0957,2804.83,1.61151,115.495,1186.88,1.30756,190.46,1554.68,-1.05793
103,c_Unhealthy_for_Sensitive_Groups,14:30,0.948137,0.00107657,1951.41,0.201596,7.80222,-0.000231295,-976.422,0.0109643,0.150993,242.06,215.7,196.64,145.551,686.36,0.319971,176.174,558.825,-1.28949,210.676,891.613,-2.59394,0.827531,0.692957,0.837379,59.8641,3238.3,1.45246,117.186,1439.39,1.20249,174.579,1330.76,-0.802579
103,c_Unhealthy_for_Sensitive_Groups,14:30,0.949959,0.00120843,1998.83,0.205518,7.65037,-0.000265464,-988.72,0.00575453,0.197482,238.06,213.4,195.6,143.306,635.226,0.253835,174.685,507.19,-1.34053,210.94,808.573,-2.75417,0.821611,0.681582,0.829569,55.6834,2829.82,1.54613,116.556,1271.85,1.18981,180.368,1376.46,-0.776997
103,c_Unhealthy_for_Sensitive_Groups,14:30,0.944217,0.00112366,2075.63,0.202904,7.65345,-0.000270418,-1042.43,0.00312324,0.269732,235.3,208.68,189.9,138.795,633.534,0.309383,170.007,502.204,-1.33553,207.961,820.077,-2.80357,0.818023,0.669794,0.818796,54.3579,2802.61,1.55358,112.643,1239.28,1.1865,178.115,1299.32,-0.885774
103,c_Unhealthy_for_Sensitive_Groups,14:30,0.946902,0.00128004,2062,0.206066,7.6173,-0.000369984,-1030.37,0.00347036,0.260799,235.48,207.6,187.68,137.83,631.476,0.304728,169.427,504.168,-1.34367,207.38,790.508,-2.86447,0.81516,0.66723,0.818526,53.9952,2796.78,1.57297,111.795,1262.05,1.20757,175.207,1193.01,-0.913847
103,c_Unhealthy_for_Sensitive_Groups,14:30,0.936938,0.00119075,2025.72,0.20493,7.63993,-0.000407059,-1021.58,0.00167464,0.307348,231.08,205.64,186.4,137.724,695.718,0.316012,168.666,543.049,-1.37912,205.855,829.558,-2.84173,0.818097,0.671302,0.820566,56.1503,3043.02,1.51591,113.694,1369.32,1.13262,180.1,1332.54,-1.10974
103,c_Unhealthy_for_Sensitive_Groups,14:30,0.921848,0.00114577,1979.2,0.204516,7.68237,-0.000118966,-1232.29,0.0117566,0.0717249,209.02,218.9,212.46,138.17,768.141,0.369762,168.187,607.883,-1.32102,204.121,914.805,-2.73639,0.823062,0.679138,0.825136,48.8803,2692.89,1.75372,112.252,1138.96,1.22446,208.879,1834.13,-1.81874
103,c_Unhealthy_for_Sensitive_Groups,14:30,0.877743,0.00184209,1148.17,0.202637,7.70817,-0.000792498,-508.233,0.0203495,0.204111,229.98,223.52,212.62,155.484,1035.92,-0.857229,179.899,1278.21,-1.38777,205.204,1983.09,-1.64013,0.865192,0.759323,0.877635,70.384,2691.49,1.10762,129.702,2001.94,0.496918,193.249,3199.98,-0.822056
103,c_Unhealthy_for_Sensitive_Groups,14:30,0.916504,0.00124925,1915.04,0.204385,7.70647,-0.000111213,-1211.98,0.0141429,0.0349428,209.76,222.62,220.34,140.911,824.336,0.239996,170.132,664.822,-1.43975,205.087,1006.56,-2.67781,0.829761,0.68942,0.830866,49.8544,2802.63,1.69842,115.124,1157.06,1.17952,210.529,1918.67,-1.87088
103,c_Unhealthy_for_Sensitive_Groups,14:30,0.919851,0.00119613,1890.63,0.205546,7.71482,-8.04597e-05,-1190.32,0.0145122,0.0230087,211.84,224.66,221.46,141.584,825.197,0.299656,170.973,644.697,-1.39826,205.556,987.206,-2.65393,0.829814,0.691145,0.832892,50.0715,2815.92,1.69676,114.357,1125.26,1.26295,208.957,1880.94,-1.80133
103,c_Unhealthy_for_Sensitive_Groups,14:30,0.932744,0.00107872,1843.99,0.205039,7.77642,-0.000127936,-1097.55,0.013146,0.108706,214.36,220.62,216.1,144.078,780.537,0.436884,172.829,595.446,-1.17603,207.231,941.415,-2.56545,0.835197,0.697417,0.835033,53.2514,2933.21,1.61739,117.965,1178.59,1.24463,209.065,1901.42,-1.69972
103,c_Unhealthy_for_Sensitive_Groups,14:30,0.915339,0.0012889,1809.01,0.204761,7.73461,-0.000323796,-1030.67,0.0162517,0.107472,234.3,225.74,215.36,146.186,753.69,0.318014,174.946,639.107,-1.19286,209.005,1048.62,-2.36367,0.836916,0.701533,0.838237,55.5141,2932.38,1.54352,114.608,1218.24,1.33816,190.877,1669.73,-1.2508
103,c_Unhealthy_for_Sensitive_Groups,14:30,0.904034,0.00123769,1579.01,0.206685,7.76949,-0.000316721,-836.183,0.0215721,0.0868162,239.22,229.6,217.06,151.658,842.872,-0.174449,179.019,871.337,-1.46136,209.544,1383.76,-2.15772,0.848324,0.725714,0.855468,61.1309,3047.44,1.44717,117.407,1435.5,1.06674,187.508,2035.91,-1.135
103,c_Unhealthy_for_Sensitive_Groups,14:30,0.90495,0.00116117,1385.34,0.202211,7.83224,-0.000229926,-639.377,0.0202714,0.132835,245.54,227.22,210.4,156.183,935.749,-0.441915,182.034,1040.93,-1.47014,209.977,1659.58,-1.9427,0.859119,0.745638,0.867909,71.3689,3411.43,1.23309,122.131,1824.91,0.885783,178.637,2262.81,-0.795561
103,c_Unhealthy_for_Sensitive_Groups,14:30,0.906136,0.00117599,1234.46,0.205228,7.77126,-0.000261117,-552.121,0.0192941,0.157133,248.32,231.28,216.04,160.078,983.501,-0.564179,185.266,1117.02,-1.46815,211.329,1745,-1.84651,0.865006,0.75912,0.877589,73.7717,3342.13,1.17062,125.895,1829.93,0.777646,179.164,2400.72,-0.714225
103,c_Unhealthy_for_Sensitive_Groups,14:30,0.89326,0.00137744,1150.73,0.209826,7.63585,-0.000474475,-497.608,0.0144296,0.246163,242.9,233.86,221.5,162.491,1061.08,-0.718066,187.823,1226.71,-1.46952,213.395,1833.46,-1.79186,0.865907,0.762837,0.880969,73.2852,3147.98,1.16847,131.15,1855.68,0.604332,193.822,2845.09,-0.889563
103,c_Unhealthy_for_Sensitive_Groups,14:30,0.895788,0.00144722,1077.11,0.207799,7.55595,-0.00054638,-426.169,0.0108224,0.338669,245.56,232.14,218.94,164.182,1072.17,-0.843943,188.831,1260.23,-1.47898,214,1885.87,-1.76587,0.870419,0.768736,0.883179,76.1461,3054.04,1.12794,133.212,1970.16,0.541017,190.873,2948.08,-0.747391
103,c_Unhealthy_for_Sensitive_Groups,14:30,0.881985,0.00217933,1084.82,0.21264,7.33692,-0.000929397,-415.559,0.0137182,0.415044,240.7,227.42,213.74,160.877,1104.65,-1.01779,185.51,1370.75,-1.48911,210.658,2119.91,-1.69852,0.86812,0.765215,0.881463,74.7573,2715.9,1.13019,133.164,2027.36,0.381758,191.836,3320.02,-0.810824
103,c_Unhealthy_for_Sensitive_Groups,14:30,0.876424,0.00154851,1152.13,0.203287,7.77936,-0.000539414,-537.401,0.0229967,0.11423,225.56,224.26,216.14,155.474,1048.68,-0.863386,180.16,1295.19,-1.40844,204.995,1991.65,-1.64388,0.864142,0.760123,0.879628,68.6755,2645.53,1.12527,131.701,1955.81,0.423973,197.641,3214.23,-0.97221
103,c_Unhealthy_for_Sensitive_Groups,14:30,0.880395,0.00276511,1046.11,0.221193,7.17564,-0.00120186,-377.039,0.0199384,0.332353,247.12,228.2,210.58,160.347,1111.48,-1.09292,184.481,1463.85,-1.42801,208.426,2329.8,-1.54999,0.870328,0.770979,0.88585,77.476,2584.99,1.02083,128.066,1896.63,0.387631,177.945,3310.88,-0.568222
103,c_Unhealthy_for_Sensitive_Groups,14:30,0.863468,0.00256474,1055.84,0.220865,7.25553,-0.000855844,-389.301,0.0313305,0.169633,247.9,229.06,212.6,161.077,1231.53,-1.21184,184.963,1613.07,-1.4528,209.147,2548.03,-1.50759,0.871929,0.771666,0.88501,77.8979,2428.3,0.970552,129.959,1954.48,0.238672,181.206,3638.06,-0.64075
103,c_Unhealthy_for_Sensitive_Groups,14:30,0.835014,0.0024011,1087.78,0.219078,7.33834,-0.0008608,-407.5,0.0411502,0.0351521,246.16,227.1,209.4,158.472,1328.11,-1.22261,182.313,1796.67,-1.37783,206.579,2853.6,-1.39353,0.870373,0.768825,0.883328,77.8205,2308.71,0.985161,128.4,2043.68,0.143519,180.903,4110.8,-0.680111
103,c_Unhealthy_for_Sensitive_Groups,14:30,0.822648,0.0022126,1061.1,0.2193,7.44369,-0.000813981,-402.311,0.0429665,0.02,245.46,227.72,210.04,160.629,1424.2,-1.23496,183.128,1936.42,-1.3534,206.767,3051.33,-1.33883,0.878312,0.778374,0.886215,81.8998,2416.67,0.962902,129.565,2146.46,0.0709782,184.423,4563.26,-0.757086
103,c_Unhealthy_for_Sensitive_Groups,14:30,0.817959,0.00155115,1011.49,0.209285,7.74341,-0.000631625,-399.268,0.0404965,0.0473145,244.34,227.42,210.88,162.636,1560.74,-1.2534,184.14,2088.77,-1.32535,205.872,3190.32,-1.28915,0.884205,0.791536,0.895195,86.2318,2463.16,0.96184,134.949,2394.46,-0.0512565,185.092,4784.75,-0.779493
103,c_Unhealthy_for_Sensitive_Groups,14:30,0.808102,0.0020007,978.427,0.210667,7.65701,-0.000757716,-393.602,0.0384136,0.0451173,243.2,225.88,208.48,162.287,1539.66,-1.28471,183.246,2052.51,-1.34003,204.668,3104.96,-1.27574,0.886616,0.794659,0.896282,86.6214,2475.47,0.992685,131.483,2302.49,-0.0178744,182.721,4763.1,-0.785466
103,c_Unhealthy_for_Sensitive_Groups,14:30,0.817854,0.00119389,994.26,0.207381,7.87277,-0.00037896,-397.248,0.0236252,0.0841979,244.52,223.08,202.08,160.982,1447.54,-1.39882,182.894,1955.87,-1.43029,203.381,2986.87,-1.35175,0.881006,0.793104,0.900226,90.156,2491.7,0.964156,130.33,2208.49,0.0532652,170.462,3883.2,-0.734788
103,c_Unhealthy_for_Sensitive_Groups,14:30,0.804382,0.00115527,949.741,0.209111,7.90712,-0.000290916,-384.094,0.0260407,0.0101265,245.78,225.94,203.6,160.892,1553.85,-1.39874,182.736,2085.4,-1.411,202.304,3159.08,-1.32421,0.881405,0.796883,0.904105,89.657,2435.05,0.981659,125.149,2056.76,0.157555,166.722,3778.76,-0.730393
103,c_Unhealthy_for_Sensitive_Groups,14:30,0.791626,0.00104082,907.323,0.212686,7.92007,-0.000286919,-367.066,0.0278843,0.0270802,246.04,225.16,203.44,159.42,1708.36,-1.32667,181.037,2305.84,-1.33393,199.836,3432.71,-1.25255,0.88138,0.79925,0.906817,89.0889,2491.38,0.975371,126.682,2228.8,0.0622004,162.48,3910.83,-0.699632
103,c_Unhealthy_for_Sensitive_Groups,14:30,0.792485,0.00100084,895.244,0.215744,7.88195,-0.000287727,-360.896,0.0187928,0.110978,243.54,224.14,203.68,160.317,1682.82,-1.36806,181.844,2260.42,-1.37189,200.63,3344.86,-1.28428,0.882592,0.800666,0.907175,90.0589,2459.63,0.970002,130.651,2264.21,-0.0968355,169.945,4245.62,-0.75466
103,c_Unhealthy_for_Sensitive_Groups,14:30,0.874542,0.00139002,1145.88,0.201946,7.82263,-0.000424524,-549.498,0.0231849,0.090052,226.4,228.22,221.06,157.43,1062.12,-0.850339,182.132,1295.17,-1.42159,206.545,1986.95,-1.64987,0.865416,0.763884,0.882678,68.7085,2726.61,1.12367,131.798,1872.35,0.452866,199.424,3131.02,-1.03195
103,c_Unhealthy_for_Sensitive_Groups,14:30,0.799403,0.000977617,911.632,0.221564,7.85012,-0.000282455,-387.919,0.0190115,0.0992048,241.36,222.36,203.58,159.349,1597.36,-1.34881,180.738,2188.11,-1.36546,200.084,3231.74,-1.29002,0.882266,0.797784,0.904244,87.4065,2377.96,0.984204,132.102,2293.74,-0.132312,172.608,4386.86,-0.745555
103,c_Unhealthy_for_Sensitive_Groups,14:30,0.79692,0.000830536,946.593,0.217672,7.96423,-0.000216654,-429.047,0.0190471,0.0481761,234.36,221.28,202.76,157.86,1614.68,-1.30176,179.622,2220.37,-1.33984,198.398,3250.04,-1.27061,0.879978,0.797222,0.905956,86.4413,2474.85,0.990985,132.999,2445.4,-0.174856,182.76,5170.31,-0.833157
103,c_Unhealthy_for_Sensitive_Groups,14:30,0.795869,0.000796274,995.115,0.22134,7.99065,-0.000153366,-484.317,0.015761,0.0336582,236.96,222.2,203.92,157.03,1628.72,-1.25608,178.743,2193.33,-1.35675,197.846,3181.39,-1.31781,0.879565,0.795276,0.90417,83.7229,2575.35,0.99568,128.645,2363.14,-0.0731054,175.135,4731.37,-0.718322
103,c_Unhealthy_for_Sensitive_Groups,14:30,0.829719,0.000686723,1061.38,0.212396,8.14844,-0.000158772,-572.237,0.0183694,0.0681821,240.88,221.6,203.58,157.58,1502.58,-1.20384,179.478,1976.63,-1.40436,198.965,2881.61,-1.39758,0.879212,0.793828,0.902886,87.6447,2540.97,1.10842,132.321,2202.38,-0.103253,168.048,3863.03,-0.70367
103,c_Unhealthy_for_Sensitive_Groups,14:30,0.85942,0.000636635,1110.04,0.213063,8.11571,-9.68356e-05,-633.858,0.0179358,0.0297162,235.1,220.5,201.96,157.989,1328.77,-1.20725,180.596,1729,-1.48165,200.541,2500.7,-1.50556,0.875847,0.789498,0.901411,88.1745,2642.27,1.00874,133.63,2232.92,-0.100295,179.024,4169.86,-0.773041
103,c_Unhealthy_for_Sensitive_Groups,14:30,0.872991,0.000657941,1206.31,0.209183,8.12293,-1.30651e-05,-720.242,0.0229064,-0.124921,235.66,220.24,202,157.14,1210.82,-1.15745,180.957,1539.08,-1.52331,202.6,2205.2,-1.60339,0.869782,0.777519,0.893924,84.6529,2602.6,1.00927,133.057,2100.77,-0.0566953,179.842,3762.47,-0.748827
103,c_Unhealthy_for_Sensitive_Groups,14:30,0.872712,0.000713314,1264.43,0.209459,8.07974,4.86565e-05,-755.387,0.0255795,-0.20324,239.12,220.12,200.46,154.998,1238.57,-1.13143,179.766,1572.14,-1.48645,201.899,2256.05,-1.57598,0.86359,0.769487,0.891033,82.6789,2679.93,0.971458,130.825,2206.07,-0.00356007,171.939,3513.29,-0.631075
103,c_Unhealthy_for_Sensitive_Groups,14:30,0.879306,0.000675813,1307.83,0.209858,8.12193,4.25773e-05,-803.981,0.0274901,-0.228249,243.1,222.1,203.3,155.926,1232.44,-1.0992,180.883,1548.62,-1.48443,203.413,2248.24,-1.5818,0.86325,0.768369,0.890089,82.3863,2702.15,0.969025,132.066,2174.84,-0.0179543,169.644,3257.29,-0.662206
103,c_Unhealthy_for_Sensitive_Groups,14:30,0.889791,0.000623606,1307.93,0.208423,8.16974,3.07179e-05,-804.003,0.0263304,-0.225209,246.82,225.2,206.14,157.576,1179.76,-1.06297,182.825,1464.76,-1.50672,205.414,2131.09,-1.63226,0.862937,0.768714,0.890811,80.2622,2748.53,0.990301,129.796,2036.03,0.115493,165.744,2837.48,-0.635299
103,c_Unhealthy_for_Sensitive_Groups,14:30,0.902993,0.000722817,1299.31,0.212004,8.09042,-1.65568e-05,-787.232,0.0247352,-0.186211,243.86,222.9,204.78,158.195,1069.81,-1.02659,184.039,1313,-1.55294,206.887,1926.41,-1.7085,0.860848,0.766349,0.890225,78.766,2834.86,1.02645,133.34,2132.75,0.159916,171.336,2990.09,-0.554507
103,c_Unhealthy_for_Sensitive_Groups,14:30,0.87643,0.00143014,1176.84,0.201078,7.88052,-0.000506383,-532.713,0.0318059,0.067051,243.76,227.76,210.7,156.19,1058.32,-0.721952,180.756,1304.13,-1.36414,203.751,2080.23,-1.5557,0.86528,0.768341,0.887967,75.7713,3246.24,1.02643,125.096,2002.58,0.640663,173.269,2811.87,-0.425505
103,c_Unhealthy_for_Sensitive_Groups,14:30,0.901223,0.00073824,1337.3,0.210678,8.07062,1.55132e-05,-814.427,0.0253434,-0.213744,243.26,223.36,202.78,157.816,1079.78,-1.00861,183.822,1319.82,-1.54483,207.056,1898.64,-1.71925,0.859779,0.763955,0.888548,81.8286,2920.42,0.982988,131.427,2089.94,0.139751,172.68,3012.51,-0.604346
103,c_Unhealthy_for_Sensitive_Groups,14:30,0.883085,0.00118581,1284.76,0.200244,7.95977,-0.000270328,-622.054,0.0354964,-0.0127338,240.74,226.44,209.48,154.23,981.158,-0.631747,179.417,1183.12,-1.40175,203.138,1914.47,-1.65316,0.860904,0.76107,0.884036,72.9614,3240.86,1.09772,122.98,1883.42,0.693043,174.833,2673.07,-0.484511
103,c_Unhealthy_for_Sensitive_Groups,14:30,0.895851,0.00109491,1338.11,0.199357,7.98408,-5.11411e-05,-645.84,0.0346015,-0.0759855,244,226.84,209.64,154.351,943.923,-0.543128,180.423,1098.96,-1.44715,205.905,1779.42,-1.76324,0.856768,0.751646,0.877304,71.1787,3216.96,1.19633,122.63,1767.21,0.793524,173.72,2377.8,-0.48028
103,c_Unhealthy_for_Sensitive_Groups,14:30,0.903214,0.00100941,1382.12,0.198194,7.98994,-0.000197876,-643.646,0.0323895,-0.0144612,247.06,225.82,205.46,155.135,939.956,-0.533084,181.18,1074.84,-1.49828,207.35,1716.51,-1.85595,0.85739,0.749913,0.874647,74.041,3465.38,1.15286,121.16,1897.15,0.815185,168.73,2194.85,-0.456392
103,c_Unhealthy_for_Sensitive_Groups,14:30,0.91345,0.00113033,1469.08,0.197903,7.9414,-0.00015906,-706.912,0.0292122,-0.0258239,246.26,223.78,205.22,153.81,894.878,-0.353929,180.019,978.961,-1.47121,207.495,1571.96,-1.94195,0.855435,0.743168,0.86876,71.0268,3513.08,1.24143,120.862,1862.06,0.874184,168.608,2079.88,-0.464462
41,a_Good,8:30,0.856423,0.000607337,1610.43,0.199364,8.33277,0.000322872,-1209.58,0.0705537,-0.735968,189.94,210.58,212.92,125.997,1501.54,0.996759,149.428,1058.19,-0.378231,174.101,1430.02,-1.90308,0.844701,0.725934,0.859397,57.9883,4368.52,1.49643,105.7,1832.82,1.62173,172.4,2253.63,-1.33712
41,a_Good,8:30,0.892017,0.000946971,2250.68,0.19694,7.95143,0.000591717,-1922.01,0.0589662,-0.792324,214.02,229.02,232.02,110.869,1670.1,1.62368,140.481,943.003,0.767799,173.117,984.542,-2.16085,0.79129,0.643596,0.81335,42.441,3899.69,2.01114,92.2033,1678.49,2.34948,154.492,1235.95,-1.41712
41,a_Good,8:30,0.8831,0.000949374,2303.3,0.193654,8.01302,0.000586038,-1984.62,0.0651445,-0.874935,216.62,230.68,234.24,112.055,1844.43,1.55508,141.226,1037.7,0.752492,172.848,1050.31,-2.1094,0.795322,0.651413,0.819056,45.9315,4315.91,1.83771,94.6235,1856.63,2.15436,153.725,1261.41,-1.36288
41,a_Good,8:30,0.891591,0.000932366,2310.84,0.1953,8.00958,0.000562575,-1984.3,0.0574442,-0.803153,216.3,231.26,232.6,113.581,1966.53,1.50249,142.684,1081.47,0.826566,173.642,1002.74,-2.15039,0.797948,0.657279,0.823711,47.3563,4657.57,1.77696,95.163,2038.86,2.06643,154.206,1260.13,-1.32655
41,a_Good,8:30,0.90074,0.000929717,2367.17,0.19434,8.02579,0.000604776,-2046.46,0.0531917,-0.829586,217.22,231.3,232.48,114.249,1994.79,1.52949,143.7,1058.51,1.07839,174.733,921.702,-2.08228,0.797105,0.657024,0.824263,48.1548,4775.5,1.74788,96.3144,2098.34,2.0652,154.95,1224.47,-1.29252
41,a_Good,8:30,0.908147,0.000871779,2390.63,0.19329,8.05414,0.000659594,-2066.8,0.0525118,-0.864626,217.06,230.48,231.88,115.046,2052.15,1.51185,144.399,1040.07,1.1647,175.74,884.564,-2.10953,0.798713,0.657675,0.823419,48.6204,4931.28,1.74352,96.7962,2132.49,2.05458,156.153,1201.38,-1.29007
41,a_Good,8:30,0.905004,0.00085279,2496.43,0.192967,8.08121,0.000737161,-2168.95,0.0535734,-0.91886,213.36,226.08,225.54,112.782,2123.99,1.5159,141.992,1043.27,1.28128,174.593,862.606,-2.08192,0.79652,0.648927,0.814702,48.3709,5060.26,1.76129,95.166,2181.22,2.07914,156.34,1220.28,-1.27476
41,a_Good,8:30,0.897631,0.000931582,2565.29,0.194258,7.9887,0.000804393,-2240.91,0.0488845,-0.874856,217.08,230.54,230.18,110.368,2021.85,1.60187,140.754,958.402,1.45133,175.627,758.405,-2.05003,0.786767,0.631716,0.802927,44.2903,4602.14,1.92213,92.1088,1957.96,2.26639,155.976,1065.51,-1.21288
41,a_Good,8:30,0.887885,0.000943278,2590.81,0.194834,7.97776,0.000775255,-2263.19,0.0471709,-0.86702,216.28,230.14,230.98,108.529,1915.4,1.66437,139.758,900.886,1.47977,175.473,718.433,-2.0843,0.779015,0.621811,0.798202,41.6812,4276.8,2.03693,91.3622,1807.63,2.36589,156.138,1047.97,-1.33069
41,a_Good,8:30,0.878869,0.000955168,2597.45,0.196376,7.94476,0.000766962,-2272.26,0.0451757,-0.832435,214.34,228.92,231.22,107.6,1862.81,1.70122,139.233,869.79,1.52036,175.504,689.469,-2.06068,0.775389,0.616557,0.795158,40.2028,4118.35,2.12553,91.2324,1735.78,2.44306,157.238,1021.13,-1.34255
41,a_Good,8:30,0.880631,0.000939974,2609.01,0.197129,7.93101,0.000820884,-2274.24,0.0407096,-0.804461,211.1,225.26,229.5,106.121,1780.95,1.74875,138.528,824.786,1.57978,175.535,649.713,-2.06806,0.76857,0.608162,0.791291,38.114,3871.63,2.25496,91.5574,1632.01,2.53404,158.546,1017.22,-1.43374
41,a_Good,8:30,0.862609,0.000614496,1632.91,0.197518,8.34419,0.000335512,-1248.38,0.0691223,-0.779783,190.7,211.58,214.08,124.743,1528.62,1.09561,148.546,1032.51,-0.218969,173.373,1340.9,-1.90673,0.841579,0.721818,0.857695,57.2761,4418.58,1.50631,104.553,1850.4,1.65476,169.789,2096.89,-1.32974
